thread_id,topic
6775066218.0,"(0.19648001599666917, 0.09292550429899508, 0.04737405324245244, 0.07087356658477603, 0.35671398228422907, 0.2356328775928783)"
6775584811.0,"(0.10920297336408454, 0.2710021937029471, 0.02903673513900692, 0.276817130795572, 0.21639072466786297, 0.09755024233052646)"
6776759165.0,"(0.2435077075737642, 0.08144120254810276, 0.03799002966344997, 0.3117672222150132, 0.17771438844076592, 0.14757944955890406)"
6778854316.0,"(0.14585484531659682, 0.09193329633637207, 0.006669166595394087, 0.08765890594109316, 0.3286195730936124, 0.33926421271693136)"
6780074160.0,"(0.1892830624582752, 0.007405378824869272, 0.0012704051922353054, 0.0060448362888371925, 0.29784935426837583, 0.4981469629674073)"
6781216990.0,"(0.047643586763873175, 0.00672034898777325, 0.15881629917697826, 0.103988754133353, 0.5931258311951761, 0.08970517974284603)"
6783368125.0,"(0.4940142677850645, 0.07700002997512648, 0.061470460445063844, 0.03621364051743882, 0.15640317505279894, 0.17489842622450746)"
6784148183.0,"(0.14675816539174694, 0.06779345964308539, 0.038050533488280476, 0.059335644943358364, 0.36332835397488955, 0.32473384255863913)"
6786362499.0,"(0.13031631608720146, 0.08752934750844249, 0.006252364304167352, 0.14506581716585537, 0.48905550119031654, 0.1417806537440167)"
6786421629.0,"(0.040312530722064054, 0.4154170077064899, 0.003470786074678688, 0.07319608826487546, 0.3780816756134365, 0.08952191161845537)"
6791336868.0,"(0.10407988044613699, 0.14333634597655054, 9.495147537152672e-05, 0.3907491891481068, 0.048543702196235036, 0.3131959307575991)"
6792610710.0,"(0.18237023715913564, 0.07070998166645366, 0.00020193094161503672, 0.24792032327389113, 0.1347487413913622, 0.3640487855675423)"
6793343208.0,"(0.13189625865292706, 0.07076871715757613, 0.06203139890728595, 0.1285084328639345, 0.30745762470201243, 0.2993375677162641)"
6797480444.0,"(0.2645894762882401, 0.18298636897346043, 2.2219932467841973e-05, 0.015376385471008617, 0.11488186624099699, 0.422143683093826)"
6798543473.0,"(0.007427613116951527, 0.12432811100391697, 0.0803655392029745, 0.24340033637098385, 0.10315521215541344, 0.4413231881497596)"
6799374018.0,"(0.02040526544483283, 0.6088342748204949, 0.002121078582520984, 0.28536456870265015, 0.04168554343557461, 0.04158926901392649)"
6801042443.0,"(0.19188270035604726, 0.12770683067208832, 0.005159978081649694, 0.2030449503464361, 0.15448438218682214, 0.3177211583569564)"
6802345676.0,"(0.03568607110511049, 0.7159967411249447, 0.00023629518623267043, 0.0030224940265443836, 0.038553119842379004, 0.20650527871478874)"
6804398274.0,"(0.3240075916757715, 0.059152574011041154, 0.0025086561228158544, 0.24511152661616734, 0.19419479478322924, 0.17502485679097488)"
6807122960.0,"(0.09958590392707765, 0.445345602685538, 0.0014471554045700156, 0.0818803500456115, 0.24391728653401468, 0.1278237014031881)"
6807793088.0,"(0.04979244604168979, 0.149446936688382, 0.07588578185325678, 0.0147021766749014, 0.4559782681790837, 0.25419439056268633)"
6808248436.0,"(0.3556396141923872, 0.029233194848810963, 0.0021498002905052686, 0.016207910389059672, 0.20821254435048125, 0.38855693592875545)"
6809007037.0,"(0.13893043105910285, 0.039669011929055725, 0.043985102762438645, 0.026669520233384272, 0.3329327654170147, 0.4178131685990037)"
6809115993.0,"(0.1960583874817202, 0.16390894158216449, 0.06642026624848067, 0.02882843194287216, 0.36803899031894644, 0.1767449824258161)"
6809219689.0,"(0.3388591560139879, 0.08255184462726464, 0.004774714180697569, 0.010070500930666674, 0.4373591435730416, 0.1263846406743418)"
6810107037.0,"(0.20836173963793156, 0.07407494472301374, 0.01508775261122051, 0.02835694543054742, 0.14761365880317184, 0.5265049587941149)"
6812985856.0,"(0.09379690882330757, 0.08639195102336754, 0.017852994448835667, 0.1257004466034668, 0.35662406497115656, 0.31963363412986606)"
6813163380.0,"(0.10748245982794098, 0.13396904011500366, 0.006327804314178366, 0.08955349716924431, 0.4072670008549195, 0.2554001977187136)"
6814772232.0,"(0.156648767694543, 0.17934781944456465, 0.0048773776581774834, 0.15139439631562612, 0.21890826925636497, 0.2888233696307235)"
6815277482.0,"(0.24010338697131656, 0.04895402100507423, 0.00989731475796448, 0.04598270929557979, 0.36999363661106993, 0.2850689313589946)"
6817851723.0,"(0.11368086030704645, 0.036627512967808404, 0.012378159341064477, 0.4686647130238175, 0.14148584247711443, 0.2271629118831486)"
6817983740.0,"(0.25283748056163313, 0.2084980165780111, 0.0742085539357309, 0.1320080422150184, 0.2111579341604657, 0.12128997254914087)"
6819393242.0,"(0.036186914031701406, 0.43897706035443196, 0.0007385208395142068, 0.3598519610265894, 0.04879261368123896, 0.11545293006652402)"
6819812328.0,"(0.20882463404514928, 0.09177095399121775, 0.0822907749613636, 0.28944586657404486, 0.22493560030441984, 0.10273217012380474)"
6820376747.0,"(0.16293281041839328, 0.4325402836283292, 0.004288767337508331, 0.06720250334619038, 0.24113792222945452, 0.09189771304012447)"
6820391835.0,"(0.13593055357051634, 0.11332025810969334, 0.04013502597493099, 0.11459367044918534, 0.3234939983269017, 0.2725264935687724)"
6821176220.0,"(0.12031257425675479, 0.20370275275981775, 0.04100561254186611, 0.1398789340625704, 0.30544746438145765, 0.18965266199753336)"
6821424859.0,"(0.14118997155079976, 0.02095102417494568, 0.013101751545366743, 0.5623249908926101, 0.16555074348921195, 0.09688151834706564)"
6824048669.0,"(0.15222659605966016, 0.037639093450267655, 0.02458504539005512, 0.07247054911855919, 0.5348677966650729, 0.17821091931638477)"
6824684051.0,"(0.20014791934651668, 0.11977368122713143, 0.00799752580703913, 0.027590410476782158, 0.39489899609487683, 0.24959146704765386)"
6826958367.0,"(0.5673050965773176, 0.13216987980675793, 0.0008580082632783907, 0.026765962576214684, 0.0217312896492763, 0.25116976312715494)"
6827048168.0,"(0.017517118382924718, 0.02680525857026336, 0.14686824436699694, 0.008257538601337587, 0.6269692167301912, 0.17358262334828614)"
6827572958.0,"(0.2941870299381911, 0.06849094325787732, 0.0010455395631037998, 0.11014237530794165, 0.3381806411819419, 0.1879534707509441)"
6828495334.0,"(0.3046657604207475, 0.02586096135174103, 0.015790322262410585, 0.001329409466787355, 0.4043272390520025, 0.248026307446311)"
6829923758.0,"(0.14049309780332817, 0.33647143463229956, 0.031895107559269886, 0.112898213295659, 0.24160689311170774, 0.1366352535977355)"
6830369711.0,"(0.12266851962826941, 0.352822576566784, 0.0018037384463509012, 0.258960206609593, 0.17598278663217834, 0.08776217211682434)"
6832030578.0,"(0.13895166876802145, 0.2623261228729426, 0.034229088610167165, 0.2131183546206365, 0.24327037970314272, 0.1081043854250899)"
6832723807.0,"(0.05605232695477672, 0.014066084096205661, 0.3878294019585797, 0.0012729633841238562, 0.48348184796681043, 0.05729737563950372)"
6834054113.0,"(0.171335539878427, 0.15312580905087006, 0.009480344450274755, 0.10341998379291395, 0.2849569160044116, 0.27768140682310255)"
6835647766.0,"(0.2916826640864963, 0.14017343411679042, 0.0035092285809753604, 0.1679933694771932, 0.2824063168111051, 0.11423498692743975)"
6837901785.0,"(0.03804777315293925, 0.2458836472996546, 0.0014860261213319763, 0.29773380287445983, 0.3087849065237618, 0.10806384402785256)"
6840112081.0,"(0.004290719107598058, 0.39375074957889705, 0.0042580133582330055, 0.35831926332860986, 0.22815990703828593, 0.011221347588376165)"
6840963940.0,"(0.15082505531192744, 0.05717357266674351, 0.22159558575304922, 0.37230720668514117, 0.1626861594496703, 0.03541242013346831)"
6841117440.0,"(0.03767302107815722, 0.08980702251155225, 0.006333117718861818, 0.18160086672229925, 0.602921371623297, 0.08166460034583248)"
6841181979.0,"(0.18633045836247092, 0.1030886832597126, 0.05834026998529278, 0.1060221390876545, 0.38647166416635054, 0.1597467851385189)"
6842175020.0,"(0.28178982571391625, 0.029903006911822346, 0.0036041895830223854, 0.028737060674405592, 0.25322521778396784, 0.4027406993328657)"
6842730078.0,"(0.052924354785380864, 0.1153732482239468, 0.03693110107453962, 0.004934461849881954, 0.4686730543217277, 0.32116377974452315)"
6843280753.0,"(0.09437385498697029, 0.16489208107577202, 0.0037209846834159303, 0.1227514332702202, 0.3582834214230583, 0.2559782245605633)"
6843656849.0,"(0.11923426394122941, 0.10482686755882835, 0.0018239280429298034, 0.325211369532964, 0.35272175128707467, 0.09618181963697377)"
6843739564.0,"(0.2261404941573437, 0.2697992155349497, 0.03994571255281762, 0.04840843989511725, 0.25409877608123893, 0.16160736177853308)"
6845368730.0,"(0.27198411022016095, 0.06197961382963458, 0.002172033218545312, 0.11892957776819, 0.4747039592276732, 0.07023070573579589)"
6846415300.0,"(0.18997588008569755, 0.08503827697625096, 0.012140744176408275, 0.01063903247728673, 0.34746113412032076, 0.3547449321640358)"
6847318324.0,"(0.3802870616199794, 0.05467490988565389, 0.008421060804897285, 0.04930176577074999, 0.23898785976493975, 0.26832734215377957)"
6848372922.0,"(0.4670490852305014, 0.09657312220524604, 9.534629298205726e-09, 0.003640656909802719, 0.35700405909234756, 0.07573306702747296)"
6848529882.0,"(0.21500495211630521, 0.11220715281034166, 0.09509078446137702, 0.10442023269595546, 0.26541783593733675, 0.20785904197868388)"
6848712187.0,"(0.1650152422664993, 0.04368859340730286, 0.0026197402921987385, 0.020209792293995214, 0.6517764746756904, 0.11669015706431352)"
6849209754.0,"(0.07165055557342627, 0.12059948551256602, 0.2778160753782168, 0.001758823985460284, 0.4249025902716027, 0.10327246927872798)"
6849912063.0,"(0.21987278674340202, 0.19210176356748834, 0.0012733217971439593, 0.18890746084642396, 0.34539839283409496, 0.05244627421144679)"
6850482860.0,"(0.21122382342407506, 0.08073536722539344, 0.07588744609557913, 0.205920884653946, 0.17314221067066846, 0.25309026793033795)"
6850755598.0,"(0.34401539475794385, 0.011482207333872006, 0.003659364852267295, 0.01783583767952489, 0.5258829846436078, 0.0971242107327841)"
6851060773.0,"(0.3111652653956898, 0.19139292100624467, 0.0015130003376246665, 0.1148093976135546, 0.28598347903190746, 0.09513593661497886)"
6851061318.0,"(0.555472338284108, 0.021941352219286406, 0.007320276560577693, 0.017421688140492376, 0.27152875556466133, 0.12631558923087416)"
6851216918.0,"(0.313487831609842, 0.10852300235947106, 0.026731402281486277, 0.09253388579535998, 0.19750232135979479, 0.2612215565940456)"
6851321547.0,"(0.18879845192310074, 0.025069800468964495, 0.07219924796684603, 0.014369230027728816, 0.41585070773608546, 0.2837125618772744)"
6851332621.0,"(0.5530430562068136, 0.02222134380667804, 0.011684448853845938, 0.02460206285073326, 0.13275074523730085, 0.25569834304462824)"
6852201396.0,"(0.1547244414672756, 0.026766124367327004, 0.006229210658175525, 0.011483063314714008, 0.3157547787779247, 0.48504238141458317)"
6852406290.0,"(0.2898986811489853, 0.30401795249989744, 0.04121670598628892, 0.0007960656553131376, 0.16853519489106145, 0.1955353998184537)"
6853249331.0,"(0.12902409209520774, 0.00013161814747868832, 2.069373546666777e-06, 2.3204974692720035e-05, 0.7821006643423782, 0.08871835106669584)"
6853405639.0,"(0.32080716561440825, 0.06217621647862641, 0.013494040040603979, 0.062314677032185344, 0.29301153259963425, 0.24819636823454164)"
6853598191.0,"(0.09618046519503555, 0.2862010765869886, 0.04406670544184117, 0.22999786681273968, 0.2358985075930465, 0.10765537837034858)"
6853714389.0,"(0.04222793663661921, 0.08308373750598663, 0.006700867696184937, 0.02583948893608371, 0.5841966761931486, 0.25795129303197695)"
6854236174.0,"(0.22261159132560385, 0.16929023058508022, 0.0011098941907758018, 0.16251352417042803, 0.2809623875228952, 0.1635123722052172)"
6854401862.0,"(0.2509115483648524, 0.2139300022386249, 0.003912986040553676, 0.20964022670934382, 0.20636068037555605, 0.11524455627106925)"
6854465179.0,"(0.4103390477799803, 0.02097620226844178, 0.0005459668588775335, 0.25873152187673865, 0.26042932036716365, 0.04897794084879811)"
6854941119.0,"(0.09126583634740072, 0.022676391493887494, 0.005942408547210782, 0.0012932489588370817, 0.19453858066171073, 0.6842835339909532)"
6855013292.0,"(0.2813295146789288, 0.06248931690579088, 0.007069372194400594, 0.03535207290222467, 0.29284058265645024, 0.3209191406622048)"
6855104842.0,"(0.1275906562595113, 0.2813401853477277, 0.017059264625977257, 0.14611531321073254, 0.28011404507905446, 0.14778053547699685)"
6855535345.0,"(0.09096945465676845, 0.5179047448660352, 0.07440090199952222, 0.036266754377169336, 0.19424695380664375, 0.0862111902938609)"
6855693781.0,"(0.291862840337402, 0.053916526115887084, 0.0059873379273152625, 0.2736153000833102, 0.18749862878310614, 0.1871193667529792)"
6855719847.0,"(0.19251033107789997, 0.09605300152995341, 0.015176344128873665, 0.07380818246500466, 0.37536810268317494, 0.24708403811509333)"
6855979915.0,"(0.17944762603713332, 0.09675219664339132, 0.01360194742687945, 0.01171013086889375, 0.28577752505859005, 0.41271057396511196)"
6856537181.0,"(0.21742170556890528, 0.191113247807201, 0.02209696493686191, 0.11626554618355851, 0.20713713842403184, 0.2459653970794416)"
6856585032.0,"(0.2053034282230905, 0.061160492545491794, 0.0009176589465426637, 0.03500323008756525, 0.4842401101775132, 0.21337508001979644)"
6856715680.0,"(0.04293367280088663, 0.4504597562492411, 0.010933769185191945, 0.032667678329982554, 0.24569670253657322, 0.21730842089812455)"
6856812815.0,"(0.2553945760823432, 0.1567005065708294, 0.004655534262150721, 0.341059103494642, 0.11431421737300598, 0.1278760622170287)"
6856832236.0,"(0.08649361356449344, 0.0891671577504472, 0.01768924937458149, 0.14520027744540018, 0.4217249871563712, 0.23972471470870652)"
6856848411.0,"(0.11772417399923941, 0.20236004633120977, 0.0016909837865355876, 0.07987449767907277, 0.3185376855235754, 0.279812612680367)"
6856884339.0,"(0.646464740883294, 3.979230305052748e-05, 6.24663990665255e-07, 7.015049214139478e-06, 0.19528257217459957, 0.15820525492585114)"
6856926524.0,"(0.5274418048675112, 0.026850945424153217, 0.010704866854627609, 0.02616463755152863, 0.21654233619741348, 0.1922954091047659)"
6856965011.0,"(0.0008567577939153108, 0.5565019373644121, 0.002500216446660578, 0.07346479474316192, 0.1033308431901702, 0.2633454504616799)"
6856993514.0,"(0.0017237969447455373, 0.004878900901078266, 0.0004451995681532643, 0.00039511283350856434, 0.01863679657772929, 0.9739201931747851)"
6857000804.0,"(0.14907980992593708, 0.3182581382575271, 0.0018145635359943135, 0.22709619308832565, 0.11885267385367843, 0.18489862133853757)"
6857308322.0,"(0.3017888332930405, 0.05271488037246716, 0.05663432643231818, 0.07360359251858173, 0.11915133797590025, 0.39610702940769227)"
6857318631.0,"(0.2277157077660225, 0.09105063951878298, 0.007065484658777282, 0.07483122995177073, 0.36607328097919695, 0.23326365712544966)"
6857445166.0,"(0.05830880972670986, 0.2886483402282228, 0.16360281760326353, 0.09359525821465967, 0.22071126194730303, 0.1751335122798409)"
6857811017.0,"(0.885022337246924, 0.0038321684995573082, 8.5816728817939e-06, 0.004195844810292052, 0.07861615100167664, 0.02832491676866816)"
6857878198.0,"(0.23199475800396122, 0.12825438122006175, 0.004567076411421006, 0.16156763420436923, 0.3183803588591362, 0.15523579130105067)"
6858027611.0,"(0.026830310968273322, 0.021488045937373124, 0.0026423829133912385, 0.004800835380003761, 0.29134645947485205, 0.6528919653261065)"
6858601716.0,"(0.10832590078743574, 0.01476288730440922, 0.12890139062743172, 0.008404389465901106, 0.5737069475837722, 0.1658984842310499)"
6858667176.0,"(0.39116318449678356, 0.06461734412085904, 0.0028074130565724107, 0.15066603148636953, 0.14632209295934995, 0.24442393388006559)"
6858789443.0,"(0.21867047868434786, 0.06892692570307649, 0.04786041552595091, 0.08933462223063635, 0.25210963552995863, 0.32309792232602974)"
6858822005.0,"(0.28175469313938617, 0.009329508300831943, 0.03439692970072175, 0.05714715126007002, 0.18107618448641932, 0.43629553311257074)"
6858851503.0,"(0.23268817944817172, 0.019494570465164406, 0.013762063272298711, 0.0024933562675964176, 0.5882121797067007, 0.14334965084006795)"
6858995272.0,"(0.20161860872452336, 0.03383264125594628, 0.030443155170046487, 0.14399365635848568, 0.393763205709609, 0.1963487327813891)"
6859042054.0,"(0.2546694982197626, 0.016220041426679963, 0.00894116936970036, 0.018106791569584016, 0.30789166419450814, 0.39417083521976487)"
6859179667.0,"(0.38791853938265386, 0.04379955622977209, 0.005961473192303745, 0.05420921898538075, 0.336536012605346, 0.1715751996045435)"
6859293757.0,"(0.19084127923377298, 0.25112666573567277, 2.2187016279549763e-05, 0.5101123338305706, 0.028146211471192163, 0.01975132271251194)"
6859329551.0,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
6859403177.0,"(0.09131693008028369, 0.01557968701993741, 2.02253248084404e-05, 0.08153714813286393, 0.7733607902593931, 0.038185219182713524)"
